Input_FID,FID_1,index,tile,confidence,diameter_k,res,lat,long,OBJECTID_2,OBJECTID,Shape_Leng,Unit,UnitDesc,SphArea_km,id,area,lat_1,Shape_Le_1,area_pol,Shape_Le_2,Shape_Area
"503","352159","6280",tile_2095_42_46,0.58487300000,0.09355000000,5m,0.63893207400,-176.33420890000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.28115000000,0.23320011092,0.00264157596
"540","352201","6048",tile_2033_41_34,0.97280100000,0.21322000000,5m,0.71373785300,-177.26879670000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,13.64580000000,0.26402407002,0.00388382660
"529","352189","6050",tile_2034_41_35,0.26084300000,0.13741000000,5m,0.69362365100,-177.22731650000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.96584000000,0.23414987767,0.00283645060
"505","352161","6277",tile_2085_42_36,0.65071900000,0.15033000000,5m,0.64225687600,-177.15941490000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,94.70230000000,0.74619900731,0.02695391987
"498","352152","6274",tile_2083_42_34,0.87822300000,0.13007000000,5m,0.62956427100,-177.24854000000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.74363000000,0.19103302937,0.00248858707
"493","352147","6275",tile_2084_42_35,0.99993000000,0.21613000000,5m,0.61071793800,-177.22221280000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.52364000000,0.19072697248,0.00214135801
"531","352191","6045",tile_2032_41_33,0.98402600000,0.09112000000,5m,0.69560591200,-177.40684130000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,15.82120000000,0.26977186291,0.00450298017
"526","352186","6049",tile_2033_41_34,0.50528600000,0.11687000000,5m,0.68892747100,-177.28012820000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.76720000000,0.18770571836,0.00221067994
"506","352162","6273",tile_2083_42_34,0.99431700000,0.09297000000,5m,0.64636765100,-177.30622910000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,11.86570000000,0.22872587286,0.00337718659
"488","352141","387",tile_0039_6_5,0.34218800000,0.56896000000,40m,0.59457819600,-177.34762350000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.18438000000,0.18221814778,0.00204479873
"484","352137","6504",tile_2133_43_34,0.52018500000,0.07455000000,5m,0.58690374200,-177.29150580000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.76376000000,0.20153622997,0.00277893385
"533","352193","6042",tile_2031_41_32,0.99678600000,0.11951000000,5m,0.70174510600,-177.45324560000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.92808000000,0.20581162817,0.00254108579
"532","352192","6038",tile_2030_41_31,0.91474100000,0.09576000000,5m,0.69757362200,-177.51227150000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.32803000000,0.18563799276,0.00208568531
"530","352190","6041",tile_2030_41_31,0.38946000000,0.15146000000,5m,0.69499312500,-177.51438930000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.63159000000,0.12505933516,0.00046437829
"522","352182","6037",tile_2030_41_31,0.99966800000,0.19500000000,5m,0.68168376900,-177.52156860000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.99934000000,0.14817749386,0.00113828210
"521","352181","6043",tile_2031_41_32,0.94269200000,0.15975000000,5m,0.68069765900,-177.46135930000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.28088000000,0.13609945256,0.00064917660
"508","352165","6268",tile_2080_42_31,0.76580300000,0.14885000000,5m,0.64974312500,-177.53334120000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.92636000000,0.13629912595,0.00111751000
"497","352151","6267",tile_2080_42_31,0.78393300000,0.11077000000,5m,0.62465324000,-177.50831210000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.51222000000,0.21793819908,0.00270734247
"494","352148","6270",tile_2081_42_32,0.99867600000,0.40278000000,5m,0.61152451300,-177.47266950000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.26679000000,0.20547992365,0.00206825291
"489","352142","6492",tile_2131_43_32,0.92228900000,0.36419000000,5m,0.59533527200,-177.45361300000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.33771000000,0.16491742281,0.00151920476
"542","352203","6039",tile_2030_41_31,0.88242100000,0.10204000000,5m,0.72009927600,-177.55473010000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.53046000000,0.16361739785,0.00157406596
"541","352202","6036",tile_2029_41_30,0.20847400000,0.13267000000,5m,0.71804997400,-177.58499030000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.42366000000,0.17139665089,0.00182828587
"539","352200","6029",tile_2029_41_30,0.99923200000,0.20490000000,5m,0.71247051500,-177.62874210000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.23022000000,0.07706857691,0.00035014109
"537","352198","6035",tile_2029_41_30,0.31476200000,0.11218000000,5m,0.71027273900,-177.62236700000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.43984000000,0.07949233953,0.00040980472
"536","352197","6034",tile_2029_41_30,0.37705200000,0.13975000000,5m,0.70844385700,-177.62371150000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.76921000000,0.06132949570,0.00021893056
"535","352196","6024",tile_2028_41_29,0.71251500000,0.08369000000,5m,0.70641769600,-177.65906360000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.87193000000,0.10727357589,0.00081740145
"525","352185","6032",tile_2029_41_30,0.98362800000,0.11518000000,5m,0.68634875500,-177.61286660000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.80440000000,0.09201955281,0.00051356433
"524","352184","6031",tile_2029_41_30,0.98372200000,0.09448000000,5m,0.68495328700,-177.64125370000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.75194000000,0.08835520951,0.00049863320
"523","352183","6026",tile_2028_41_29,0.56365100000,0.08618000000,5m,0.68476642800,-177.65633850000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.24475000000,0.09927291125,0.00063889341
"519","352178","6259",tile_2079_42_30,0.99662100000,0.15244000000,5m,0.67874089600,-177.61332950000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.77152800000,0.06448362322,0.00021959025
"517","352176","6257",tile_2079_42_30,0.99991500000,0.26542000000,5m,0.67400615300,-177.59649360000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.25580000000,0.13142343304,0.00121127309
"515","352174","6266",tile_2080_42_31,0.87739800000,0.14693000000,5m,0.66877265800,-177.54546970000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.91560000000,0.11865425151,0.00082982981
"514","352173","6264",tile_2079_42_30,0.43483200000,0.12248000000,5m,0.66645565900,-177.63291760000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.11989000000,0.10429517356,0.00060335651
"512","352171","6269",tile_2080_42_31,0.33456100000,0.18365000000,5m,0.66451235300,-177.54711320000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.05245000000,0.10334856675,0.00058416289
"504","352160","6258",tile_2079_42_30,0.99911500000,0.14082000000,5m,0.64039252300,-177.64864750000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.91513000000,0.14535090752,0.00139893051
"502","352157","6263",tile_2079_42_30,0.49049400000,0.18641000000,5m,0.63688185200,-177.57152310000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.23167000000,0.12245153275,0.00091978928
"499","352153","6262",tile_2079_42_30,0.79264500000,0.09726000000,5m,0.63236431000,-177.59514430000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.44028000000,0.13665497190,0.00126377948
"496","352150","6265",tile_2080_42_31,0.99614300000,0.18941000000,5m,0.61865133500,-177.55989640000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.38945000000,0.18178262923,0.00210316499
"495","352149","6255",tile_2078_42_29,0.62975900000,0.08765000000,5m,0.61822679700,-177.67052420000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,40.26410000000,0.63849893863,0.01145986272
"491","352144","6261",tile_2079_42_30,0.94712200000,0.07066000000,5m,0.60137767500,-177.62154830000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.06569000000,0.12081389193,0.00087254913
"487","352140","6487",tile_2129_43_30,0.97461000000,0.11423000000,5m,0.59391887800,-177.62630300000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.64970000000,0.12289884327,0.00075415172
"486","352139","6489",tile_2129_43_30,0.29677400000,0.12494000000,5m,0.59390566900,-177.59468060000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.87961000000,0.13694602296,0.00110420300
"538","352199","6017",tile_2028_41_29,0.99985800000,0.39332000000,5m,0.71236984700,-177.70000660000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.73559000000,0.14032132332,0.00077859525
"528","352188","6025",tile_2028_41_29,0.68560600000,0.09282000000,5m,0.69220371300,-177.67762290000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.21535000000,0.10110820445,0.00063052673
"518","352177","6256",tile_2078_42_29,0.22007400000,0.07600000000,5m,0.67600477600,-177.69322200000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.53624000000,0.14770462879,0.00072185765
"511","352170","6254",tile_2078_42_29,0.77992600000,0.11218000000,5m,0.65973738600,-177.68781220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,21.76800000000,0.62508548903,0.00619555315
"602","352274","5550",tile_1927_39_28,0.94830600000,0.07128000000,5m,0.84875305000,-177.78057740000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.87064000000,0.28696407255,0.00280935357
"595","352266","5794",tile_1977_40_28,0.96415400000,0.14046000000,5m,0.83917726600,-177.75363030000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.07697000000,0.12165638354,0.00087576006
"594","352265","5812",tile_1978_40_29,0.71984900000,0.13758000000,5m,0.83875088600,-177.71732290000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.51481000000,0.10687102785,0.00071575778
"591","352262","5798",tile_1977_40_28,0.45922300000,0.12094000000,5m,0.83146363000,-177.76570750000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.99649000000,0.19065382858,0.00142208805
"588","352259","5815",tile_1978_40_29,0.27778400000,0.12940000000,5m,0.82573065500,-177.69224060000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.39273000000,0.09942860355,0.00068101198
"583","352250","5801",tile_1978_40_29,0.99942100000,0.18269000000,5m,0.81729518300,-177.70601120000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.75334000000,0.09541874510,0.00049902989
"577","352243","5805",tile_1978_40_29,0.98503200000,0.14005000000,5m,0.79979877400,-177.71486440000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.38881000000,0.11357045340,0.00067989807
"575","352241","5814",tile_1978_40_29,0.71405700000,0.09880000000,5m,0.79548467000,-177.69054900000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.33976000000,0.09954968122,0.00066593508
"570","352235","5813",tile_1978_40_29,0.71632100000,0.10397000000,5m,0.78632240500,-177.72862330000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.66749000000,0.09402760096,0.00047459512
"568","352233","5806",tile_1978_40_29,0.98387600000,0.07472000000,5m,0.78177732200,-177.72466610000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.43884000000,0.08060795252,0.00040951860
"566","352230","5810",tile_1978_40_29,0.77591400000,0.11078000000,5m,0.77209384600,-177.67909560000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.39929000000,0.07959484829,0.00039826112
"563","352227","5802",tile_1978_40_29,0.99796000000,0.21036000000,5m,0.76734500700,-177.68426700000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.69907600000,0.07036447619,0.00019896908
"562","352226","5800",tile_1977_40_28,0.22717800000,0.09158000000,5m,0.76714184300,-177.74833580000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,72.50160000000,0.75383999587,0.02063519851
"561","352225","5795",tile_1977_40_28,0.92647600000,0.09281000000,5m,0.76386532400,-177.73577410000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.05731000000,0.14418202447,0.00058554702
"559","352223","5809",tile_1978_40_29,0.93143700000,0.09569000000,5m,0.76221243700,-177.69042440000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.95496000000,0.09386343531,0.00055641419
"555","352218","6019",tile_2028_41_29,0.98965800000,0.13091000000,5m,0.75916071100,-177.72480940000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.25989000000,0.14759007970,0.00092782242
"547","352208","6027",tile_2028_41_29,0.43695900000,0.10622000000,5m,0.73624499500,-177.69931020000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.69569000000,0.09397519332,0.00048262360
"545","352206","6021",tile_2028_41_29,0.80827000000,0.09312000000,5m,0.72851337500,-177.70234820000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.85763000000,0.14660034178,0.00081333079
"603","352275","5560",tile_1928_39_29,0.99610900000,0.14573000000,5m,0.85005290600,-177.66352270000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.33253000000,0.11510656874,0.00094849455
"601","352273","5578",tile_1929_39_30,0.33949500000,0.10877000000,5m,0.84828408100,-177.63860360000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.70207000000,0.12970617469,0.00105367400
"599","352271","5580",tile_1930_39_31,0.99912300000,0.08965000000,5m,0.84633902800,-177.55405510000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.84582000000,0.08806862863,0.00052535132
"596","352267","5816",tile_1979_40_30,0.99582900000,0.14173000000,5m,0.83944047000,-177.58888210000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.06960000000,0.13074126896,0.00115827868
"589","352260","5819",tile_1979_40_30,0.51717700000,0.09690000000,5m,0.82582650000,-177.64755230000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.51080000000,0.12358569828,0.00099923555
"587","352258","5822",tile_1980_40_31,0.99849100000,0.13201000000,5m,0.82466297700,-177.55208350000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.15263000000,0.07803894803,0.00032805982
"584","352251","5823",tile_1980_40_31,0.98748200000,0.15575000000,5m,0.81731597800,-177.56326220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.88112000000,0.13727207741,0.00110463330
"582","352249","5807",tile_1978_40_29,0.98315300000,0.12929000000,5m,0.81591289200,-177.66926970000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.46212000000,0.08109235316,0.00041614595
"581","352248","5808",tile_1978_40_29,0.94626000000,0.13880000000,5m,0.80981663900,-177.67215630000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.03973000000,0.07119588547,0.00029592574
"580","352247","5817",tile_1979_40_30,0.97015300000,0.14773000000,5m,0.80845986900,-177.59370280000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.58269000000,0.17276515144,0.00187354753
"576","352242","5811",tile_1978_40_29,0.74956100000,0.12257000000,5m,0.79885327400,-177.66007210000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.65337000000,0.10469638186,0.00075519431
"565","352229","5818",tile_1979_40_30,0.92367300000,0.14256000000,5m,0.77055969400,-177.62667330000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.92925000000,0.14655558584,0.00140294872
"560","352224","5804",tile_1978_40_29,0.98831300000,0.13176000000,5m,0.76253405200,-177.65403180000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.19711000000,0.07432823412,0.00034071696
"558","352222","5803",tile_1978_40_29,0.98963300000,0.08832000000,5m,0.76182956100,-177.65851350000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.47376200000,0.05081746557,0.00013484086
"556","352219","6020",tile_2028_41_29,0.93852200000,0.12687000000,5m,0.75959299000,-177.65853060000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.16367800000,0.03143236361,0.00004658559
"554","352217","6022",tile_2028_41_29,0.80466400000,0.12196000000,5m,0.75915156100,-177.66715620000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.95166000000,0.06869737315,0.00027085879
"553","352216","6028",tile_2028_41_29,0.26113400000,0.13184000000,5m,0.75622142900,-177.65401570000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.81972900000,0.06882991858,0.00023330896
"550","352212","6040",tile_2030_41_31,0.75790800000,0.08773000000,5m,0.75106400100,-177.54993580000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,12.73260000000,0.23291585328,0.00362392994
"549","352211","6033",tile_2029_41_30,0.66117600000,0.11557000000,5m,0.74156426600,-177.64494750000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.21793000000,0.10330913368,0.00063126060
"548","352210","6023",tile_2028_41_29,0.75169100000,0.11941000000,5m,0.73999287500,-177.67640260000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.58507000000,0.10239302569,0.00073575537
"546","352207","6030",tile_2029_41_30,0.99735200000,0.20843000000,5m,0.73007382100,-177.63004950000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.12570000000,0.12513385242,0.00088962815
"598","352270","5582",tile_1930_39_31,0.99805400000,0.11845000000,5m,0.84397004100,-177.51501490000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.25689000000,0.13864427626,0.00121158416
"597","352268","5825",tile_1980_40_31,0.35286900000,0.10211000000,5m,0.83957810200,-177.53630520000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.51146000000,0.07907294641,0.00043018714
"593","352264","5831",tile_1981_40_32,0.28609700000,0.09097000000,5m,0.83525962800,-177.44603180000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.03156000000,0.16355180690,0.00171668605
"586","352254","5824",tile_1980_40_31,0.75491000000,0.09270000000,5m,0.82106575100,-177.52275350000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.82351000000,0.15470595435,0.00137285479
"585","352252","5821",tile_1980_40_31,0.99945000000,0.17653000000,5m,0.81840899100,-177.53834840000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.20905000000,0.12900337391,0.00091335200
"574","352239","5830",tile_1981_40_32,0.40153500000,0.10843000000,5m,0.79092349300,-177.43750720000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.29854000000,0.12597810865,0.00093882085
"571","352236","317",tile_0031_5_4,0.24306700000,0.52672000000,40m,0.78643024600,-177.41174720000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.18563000000,0.11919360729,0.00062206789
"567","352231","5828",tile_1981_40_32,0.58406900000,0.06727000000,5m,0.77749411100,-177.44458830000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.81411000000,0.11491422648,0.00051632596
